date,latitude,longitude,iceberg,size
2001-11-02,-68.255,155.389,b15b,2762.84
2001-11-03,-68.264,155.382,b15b,2760.91
2001-11-04,-68.272,155.375,b15b,2747.41
2001-11-05,-68.28,155.369,b15b,2743.04
2001-11-06,-68.289,155.363,b15b,2727.59
2001-11-07,-68.299,155.357,b15b,2709.5
2001-11-08,-68.308,155.351,b15b,2699.16
2001-11-09,-68.337,155.239,b15b,2683.32
2001-11-10,-68.342,155.231,b15b,2666.84
2001-11-11,-68.344,155.221,b15b,2650.04
2001-11-12,-68.342,155.201,b15b,2638.35
2001-11-13,-68.334,155.079,b15b,2619.71
2001-11-14,-68.326,155.041,b15b,2603.1
2001-11-15,-68.317,155.001,b15b,2584.79
2001-11-16,-68.308,154.966,b15b,2565.38
2001-11-17,-68.299,154.94,b15b,2542.51
2001-11-18,-68.291,154.931,b15b,2525.47
2001-11-19,-68.283,154.947,b15b,2504.14
2001-11-20,-68.273,154.99,b15b,2480.08
2001-11-21,-68.264,155.049,b15b,2459.22
2001-11-22,-68.255,155.113,b15b,2438.07
2001-11-23,-68.248,155.171,b15b,2415.9
2001-11-24,-68.243,155.214,b15b,2398.21
2001-11-25,-68.241,155.231,b15b,2376.47
2001-11-26,-68.243,155.225,b15b,2348.12
2001-11-27,-68.251,155.211,b15b,2323.77
2001-11-28,-68.26,155.191,b15b,2292.56
2001-11-29,-68.271,155.17,b15b,2271.38
2001-11-30,-68.281,155.151,b15b,2242.23
2001-12-01,-68.288,155.136,b15b,2224.35
2001-12-02,-68.291,155.131,b15b,2205.76
2001-12-03,-68.289,155.132,b15b,2178.87
2001-12-04,-68.286,155.136,b15b,2162.79
2001-12-05,-68.281,155.141,b15b,2149.4
2001-12-06,-68.276,155.146,b15b,2136.16
2001-12-07,-68.271,155.151,b15b,2115.21
2001-12-08,-68.267,155.154,b15b,2100.68
2001-12-09,-68.224,155.128,b15b,2081.04
2001-12-10,-68.198,155.005,b15b,2063.58
2001-12-11,-68.198,155.005,b15b,2049.55
2001-12-12,-68.198,155.005,b15b,2034.72
2001-12-13,-68.198,155.005,b15b,2021.47
2001-12-14,-68.198,155.005,b15b,2005.81
2001-12-15,-68.198,155.005,b15b,1995.43
2001-12-16,-68.198,155.005,b15b,1984.0
2001-12-17,-68.198,155.005,b15b,1974.28
2001-12-18,-68.198,155.005,b15b,1964.15
2001-12-19,-68.198,155.005,b15b,1953.32
2001-12-20,-68.198,155.005,b15b,1939.33
2001-12-21,-68.198,155.005,b15b,1930.58
2001-12-22,-68.198,155.005,b15b,1921.11
2001-12-23,-68.198,155.005,b15b,1914.75
2001-12-24,-68.198,155.005,b15b,1912.12
2001-12-25,-68.198,155.005,b15b,1911.55
2001-12-26,-68.198,155.005,b15b,1908.53
2001-12-27,-68.198,155.005,b15b,1909.22
2001-12-28,-68.198,155.005,b15b,1915.18
2001-12-29,-68.198,155.005,b15b,1922.7
2001-12-30,-68.198,155.005,b15b,1932.01
2001-12-31,-68.198,155.005,b15b,1941.52
2002-01-01,-68.198,155.005,b15b,1959.31
2002-01-02,-68.198,155.005,b15b,1976.7
2002-01-03,-68.198,155.005,b15b,2002.74
2002-01-04,-68.198,155.005,b15b,2027.94
2002-01-05,-68.249,155.003,b15b,2052.16
2002-01-06,-68.198,155.005,b15b,2078.1
2002-01-07,-68.198,155.005,b15b,2107.39
2002-01-08,-68.198,155.005,b15b,2137.93
2002-01-09,-68.198,155.005,b15b,2171.68
2002-01-10,-68.198,155.005,b15b,2203.91
2002-01-11,-68.198,155.005,b15b,2236.43
2002-01-12,-68.198,155.005,b15b,2266.66
2002-01-13,-68.198,155.005,b15b,2303.21
2002-01-14,-68.198,155.005,b15b,2337.96
2002-01-15,-68.198,155.005,b15b,2374.06
2002-01-16,-68.198,155.005,b15b,2411.83
2002-01-17,-68.198,155.005,b15b,2440.43
2002-01-18,-68.198,155.005,b15b,2473.27
2002-01-19,-68.198,155.005,b15b,2503.59
2002-01-20,-68.249,155.103,b15b,2531.41
2002-01-21,-68.249,155.103,b15b,2554.42
2002-01-22,-68.249,155.103,b15b,2569.1
2002-01-23,-68.249,155.103,b15b,2580.8
2002-01-24,-68.249,155.103,b15b,2590.3
2002-01-25,-68.249,155.103,b15b,2598.54
2002-01-26,-68.249,155.103,b15b,2600.29
2002-01-27,-68.249,155.103,b15b,2599.42
2002-01-28,-68.198,155.005,b15b,2593.44
2002-01-29,-68.198,155.005,b15b,2585.9
2002-01-30,-68.198,155.005,b15b,2576.43
2002-01-31,-68.198,155.005,b15b,2563.32
2002-02-01,-68.198,155.005,b15b,2546.9
2002-02-02,-68.198,155.005,b15b,2531.86
2002-02-03,-68.198,155.005,b15b,2514.06
2002-02-04,-68.198,155.005,b15b,2492.24
2002-02-05,-68.198,155.005,b15b,2468.63
2002-02-06,-68.198,155.005,b15b,2448.12
2002-02-07,-68.198,155.005,b15b,2419.8
2002-02-08,-68.156,154.768,b15b,2394.3
2002-02-09,-68.13,154.619,b15b,2365.8
2002-02-10,-68.13,154.619,b15b,2337.81
2002-02-11,-68.13,154.619,b15b,2317.9
2002-02-12,-68.092,154.402,b15b,2291.26
2002-02-13,-68.092,154.402,b15b,2265.29
2002-02-14,-68.092,154.402,b15b,2243.42
2002-02-15,-68.092,154.402,b15b,2223.88
2002-02-16,-68.073,154.301,b15b,2208.57
2002-02-17,-68.073,154.301,b15b,2192.54
2002-02-18,-68.055,154.105,b15b,2176.09
2002-02-19,-68.035,153.953,b15b,2159.47
2002-02-20,-68.035,153.953,b15b,2143.62
2002-02-21,-68.035,153.953,b15b,2131.55
2002-02-22,-68.035,153.953,b15b,2119.58
2002-02-23,-68.035,153.953,b15b,2110.4
2002-02-24,-68.103,154.676,b15b,2101.64
2002-02-25,-68.035,153.953,b15b,2095.46
2002-02-26,-68.035,153.953,b15b,2090.67
2002-02-27,-68.02,153.796,b15b,2085.99
2002-02-28,-68.02,153.796,b15b,2079.07
2002-03-01,-68.02,153.796,b15b,2076.38
2002-03-02,-68.02,153.796,b15b,2074.0
2002-03-03,-67.99,153.725,b15b,2072.24
2002-03-04,-67.99,153.725,b15b,2071.38
2002-03-05,-67.925,153.87,b15b,2072.69
2002-03-06,-67.925,153.87,b15b,2074.26
2002-03-07,-67.925,153.87,b15b,2076.87
2002-03-08,-67.925,153.87,b15b,2081.24
2002-03-09,-67.941,153.576,b15b,2083.99
2002-03-10,-67.941,153.576,b15b,2089.64
2002-03-11,-67.896,153.429,b15b,2092.0
2002-03-12,-67.896,153.429,b15b,2097.45
2002-03-13,-67.896,153.429,b15b,2100.21
2002-03-14,-67.896,153.429,b15b,2105.1
2002-03-15,-67.889,153.33,b15b,2112.58
2002-03-16,-67.889,153.33,b15b,2120.37
2002-03-17,-67.938,153.191,b15b,2127.0
2002-03-18,-67.953,153.111,b15b,2133.6
2002-03-19,-68.002,153.209,b15b,2145.71
2002-03-20,-68.002,153.209,b15b,2156.8
2002-03-21,-68.002,153.209,b15b,2173.35
2002-03-22,-68.048,153.086,b15b,2192.19
2002-03-23,-68.072,152.994,b15b,2211.31
2002-03-24,-68.072,152.994,b15b,2232.45
2002-03-25,-68.092,152.952,b15b,2264.37
2002-03-26,-68.032,152.698,b15b,2297.1
2002-03-27,-67.989,152.421,b15b,2334.27
2002-03-28,-67.978,152.251,b15b,2370.34
2002-03-29,-67.965,152.113,b15b,2411.25
2002-03-30,-67.965,152.113,b15b,2447.91
2002-03-31,-67.965,152.113,b15b,2466.61
2002-04-01,-67.965,152.113,b15b,2483.19
2002-04-02,-67.965,152.113,b15b,2503.16
2002-04-03,-67.947,151.982,b15b,2520.36
2002-04-04,-67.947,151.982,b15b,2536.42
2002-04-05,-67.947,151.982,b15b,2553.23
2002-04-06,-67.947,151.982,b15b,2570.91
2002-04-07,-67.947,151.982,b15b,2587.31
2002-04-08,-67.947,151.982,b15b,2602.58
2002-04-09,-67.947,151.982,b15b,2610.03
2002-04-10,-67.947,151.982,b15b,2613.74
2002-04-11,-67.947,151.982,b15b,2624.38
2002-04-12,-67.968,151.976,b15b,2631.37
2002-04-13,-67.968,151.976,b15b,2630.81
2002-04-14,-67.968,151.976,b15b,2628.43
2002-04-15,-67.968,151.976,b15b,2618.54
2002-04-16,-67.968,151.976,b15b,2603.64
2002-04-17,-67.968,151.976,b15b,2585.95
2002-04-18,-67.968,151.976,b15b,2561.77
2002-04-19,-67.968,151.976,b15b,2526.71
2002-04-20,-67.968,151.976,b15b,2473.57
2002-04-21,-67.968,151.976,b15b,2405.67
2002-04-22,-67.968,151.976,b15b,2359.33
2002-04-23,-68.045,151.949,b15b,2305.89
2002-04-24,-68.045,151.949,b15b,2251.0
2002-04-25,-68.045,151.949,b15b,2215.34
2002-04-26,-68.045,151.949,b15b,2180.32
2002-04-27,-68.045,151.949,b15b,2139.67
2002-04-28,-68.045,151.949,b15b,2103.13
2002-04-29,-68.045,151.949,b15b,2064.84
2002-04-30,-68.045,151.949,b15b,2029.46
2002-05-01,-68.045,151.949,b15b,1991.11
2002-05-02,-68.045,151.949,b15b,1954.48
2002-05-03,-68.045,151.949,b15b,1918.3
2002-05-04,-68.001,152.116,b15b,1888.43
2002-05-05,-68.001,152.116,b15b,1862.82
2002-05-06,-67.97,152.257,b15b,1831.37
2002-05-07,-67.97,152.257,b15b,1802.59
2002-05-08,-67.97,152.257,b15b,1775.51
2002-05-09,-67.97,152.257,b15b,1751.14
2002-05-10,-67.97,152.257,b15b,1727.99
2002-05-11,-67.97,152.257,b15b,1707.85
2002-05-12,-67.878,152.258,b15b,1690.1
2002-05-13,-67.86,152.194,b15b,1676.75
2002-05-14,-67.86,152.194,b15b,1663.59
2002-05-15,-67.86,152.194,b15b,1667.67
2002-05-16,-67.86,152.194,b15b,1681.76
2002-05-17,-67.86,152.194,b15b,1675.38
2002-05-18,-67.86,152.194,b15b,1670.81
2002-05-19,-67.86,152.194,b15b,1670.52
2002-05-20,-67.86,152.194,b15b,1667.19
2002-05-21,-67.86,152.194,b15b,1664.73
2002-05-22,-67.86,152.194,b15b,1662.78
2002-05-23,-67.86,152.194,b15b,1661.53
2002-05-24,-67.86,152.194,b15b,1659.35
2002-05-25,-67.86,152.194,b15b,1657.29
2002-05-26,-67.814,152.132,b15b,1654.81
2002-05-27,-67.814,152.132,b15b,1653.84
2002-05-28,-67.814,152.132,b15b,1651.87
2002-05-29,-67.795,152.133,b15b,1649.3
2002-05-30,-67.776,152.135,b15b,1647.42
2002-05-31,-67.776,152.135,b15b,1646.14
2002-06-01,-67.776,152.135,b15b,1644.22
2002-06-02,-67.776,152.135,b15b,1642.73
2002-06-03,-67.776,152.135,b15b,1641.39
2002-06-04,-67.776,152.135,b15b,1642.95
2002-06-05,-67.771,152.082,b15b,1645.89
2002-06-06,-67.771,152.082,b15b,1648.24
2002-06-07,-67.771,152.082,b15b,1651.68
2002-06-08,-67.771,152.082,b15b,1654.41
2002-06-09,-67.795,151.99,b15b,1657.42
2002-06-10,-67.795,151.99,b15b,1661.1
2002-06-11,-67.795,151.99,b15b,1666.84
2002-06-12,-67.795,151.99,b15b,1672.78
2002-06-13,-67.795,151.99,b15b,1680.51
2002-06-14,-67.795,151.99,b15b,1687.41
2002-06-15,-67.795,151.99,b15b,1699.21
2002-06-16,-67.795,151.99,b15b,1709.45
2002-06-17,-67.795,151.99,b15b,1724.37
2002-06-18,-67.795,151.99,b15b,1746.82
2002-06-19,-67.795,151.99,b15b,1768.14
2002-06-20,-67.795,151.99,b15b,1785.67
2002-06-21,-67.795,151.99,b15b,1806.71
2002-06-22,-67.795,151.99,b15b,1832.52
2002-06-23,-67.805,152.072,b15b,1855.15
2002-06-24,-67.805,152.072,b15b,1879.0
2002-06-25,-67.805,152.072,b15b,1897.39
2002-06-26,-67.809,152.006,b15b,1926.84
2002-06-27,-67.809,152.006,b15b,1960.46
2002-06-28,-67.799,151.916,b15b,1995.93
2002-06-29,-67.799,151.916,b15b,2030.56
2002-06-30,-67.799,151.916,b15b,2066.68
2002-07-01,-67.837,151.698,b15b,2103.21
2002-07-02,-67.837,151.698,b15b,2139.85
2002-07-03,-67.837,151.698,b15b,2176.27
2002-07-04,-67.837,151.698,b15b,2212.89
2002-07-05,-67.837,151.698,b15b,2248.67
2002-07-06,-67.801,151.818,b15b,2284.16
2002-07-07,-67.801,151.818,b15b,2322.83
2002-07-08,-67.801,151.818,b15b,2360.58
2002-07-09,-67.726,151.917,b15b,2400.27
2002-07-10,-67.726,151.917,b15b,2437.5
2002-07-11,-67.726,151.917,b15b,2475.18
2002-07-12,-67.78,151.75,b15b,2509.15
2002-07-13,-67.78,151.75,b15b,2537.23
2002-07-14,-67.78,151.75,b15b,2571.05
2002-07-15,-67.78,151.75,b15b,2603.56
2002-07-16,-67.776,151.607,b15b,2642.52
2002-07-17,-67.776,151.607,b15b,2668.2
2002-07-18,-67.776,151.607,b15b,2708.47
2002-07-19,-67.776,151.607,b15b,2737.36
2002-07-20,-67.754,151.528,b15b,2786.05
2002-07-21,-67.754,151.528,b15b,2820.48
2002-07-22,-67.754,151.528,b15b,2836.23
2002-07-23,-67.754,151.528,b15b,2853.82
2002-07-24,-67.754,151.528,b15b,2872.14
2002-07-25,-67.754,151.528,b15b,2883.59
2002-07-26,-67.754,151.528,b15b,2894.5
2002-07-27,-67.754,151.528,b15b,2906.85
2002-07-28,-67.732,151.429,b15b,2920.02
2002-07-29,-67.69,151.348,b15b,2931.96
2002-07-30,-67.69,151.348,b15b,2944.17
2002-07-31,-67.69,151.348,b15b,2953.89
2002-08-01,-67.69,151.348,b15b,2959.89
2002-08-02,-67.69,151.348,b15b,2967.22
2002-08-03,-67.69,151.348,b15b,2971.44
2002-08-04,-67.706,151.307,b15b,2972.69
2002-08-05,-67.706,151.307,b15b,2974.14
2002-08-06,-67.706,151.307,b15b,2978.37
2002-08-07,-67.706,151.307,b15b,2971.72
2002-08-08,-67.706,151.307,b15b,2965.87
2002-08-09,-67.706,151.307,b15b,2962.3
2002-08-10,-67.706,151.307,b15b,2946.64
2002-08-11,-67.706,151.307,b15b,2935.82
2002-08-12,-67.706,151.307,b15b,2918.5
2002-08-13,-67.706,151.307,b15b,2905.75
2002-08-14,-67.706,151.307,b15b,2874.19
2002-08-15,-67.706,151.307,b15b,2845.59
2002-08-16,-67.706,151.307,b15b,2835.1
2002-08-17,-67.742,151.331,b15b,2818.3
2002-08-18,-67.742,151.331,b15b,2799.61
2002-08-19,-67.742,151.331,b15b,2784.81
2002-08-20,-67.742,151.331,b15b,2767.17
2002-08-21,-67.742,151.331,b15b,2745.02
2002-08-22,-67.742,151.331,b15b,2727.66
2002-08-23,-67.742,151.331,b15b,2699.06
2002-08-24,-67.776,151.401,b15b,2671.87
2002-08-25,-67.776,151.401,b15b,2644.5
2002-08-26,-67.776,151.401,b15b,2618.22
2002-08-27,-67.776,151.401,b15b,2589.73
2002-08-28,-67.776,151.401,b15b,2562.32
2002-08-29,-67.776,151.401,b15b,2537.88
2002-08-30,-67.776,151.401,b15b,2514.04
2002-08-31,-67.776,151.401,b15b,2489.29
2002-09-01,-67.776,151.401,b15b,2480.07
2002-09-02,-67.776,151.401,b15b,2463.62
2002-09-03,-67.776,151.401,b15b,2449.59
2002-09-04,-67.776,151.401,b15b,2449.02
2002-09-05,-67.79,151.184,b15b,2458.55
2002-09-06,-67.79,151.184,b15b,2456.76
2002-09-07,-67.79,151.184,b15b,2468.24
2002-09-08,-67.79,151.184,b15b,2487.96
2002-09-09,-67.79,151.184,b15b,2501.77
2002-09-10,-67.79,151.184,b15b,2500.63
2002-09-11,-67.79,151.184,b15b,2501.06
2002-09-12,-67.79,151.184,b15b,2499.23
2002-09-13,-67.79,151.184,b15b,2492.2
2002-09-14,-67.79,151.184,b15b,2490.6
2002-09-15,-67.79,151.184,b15b,2494.02
2002-09-16,-67.79,151.184,b15b,2488.52
2002-09-17,-67.79,151.184,b15b,2496.12
2002-09-18,-67.79,151.184,b15b,2501.83
2002-09-19,-67.79,151.184,b15b,2512.93
2002-09-20,-67.79,151.184,b15b,2525.03
2002-09-21,-67.79,151.184,b15b,2532.51
2002-09-22,-67.79,151.184,b15b,2541.02
2002-09-23,-67.79,151.184,b15b,2553.7
2002-09-24,-67.79,151.184,b15b,2575.91
2002-09-25,-67.79,151.184,b15b,2626.03
2002-09-26,-67.79,151.184,b15b,2667.81
2002-09-27,-67.79,151.184,b15b,2705.61
2002-09-28,-67.79,151.184,b15b,2717.65
2002-09-29,-67.79,151.184,b15b,2747.56
2002-09-30,-67.79,151.184,b15b,2765.03
2002-10-01,-67.79,151.184,b15b,2775.22
2002-10-02,-67.79,151.184,b15b,2771.59
2002-10-03,-67.79,151.184,b15b,2763.62
2002-10-04,-67.79,151.184,b15b,2762.34
2002-10-05,-67.79,151.184,b15b,2770.79
2002-10-06,-67.79,151.184,b15b,2781.5
2002-10-07,-67.79,151.184,b15b,2794.65
2002-10-08,-67.79,151.184,b15b,2812.29
2002-10-09,-67.79,151.184,b15b,2827.88
2002-10-10,-67.79,151.184,b15b,2839.26
2002-10-11,-67.79,151.184,b15b,2848.08
2002-10-12,-67.79,151.184,b15b,2847.4
2002-10-13,-67.79,151.184,b15b,2849.11
2002-10-14,-67.79,151.184,b15b,2846.58
2002-10-15,-67.79,151.184,b15b,2837.93
2002-10-16,-67.79,151.184,b15b,2836.14
2002-10-17,-67.79,151.184,b15b,2842.28
2002-10-18,-67.79,151.184,b15b,2840.3
2002-10-19,-67.79,151.184,b15b,2828.59
2002-10-20,-67.79,151.184,b15b,2785.78
2002-10-21,-67.79,151.184,b15b,2743.7
2002-10-22,-67.79,151.184,b15b,2706.72
2002-10-23,-67.79,151.184,b15b,2695.03
2002-10-24,-67.79,151.184,b15b,2649.26
2002-10-25,-67.79,151.184,b15b,2611.75
2002-10-26,-67.79,151.184,b15b,2585.8
2002-10-27,-67.79,151.184,b15b,2565.17
2002-10-28,-67.79,151.184,b15b,2544.54
2002-10-29,-67.79,151.184,b15b,2523.15
2002-10-30,-67.79,151.184,b15b,2503.07
2002-10-31,-67.79,151.184,b15b,2481.18
2002-11-01,-67.79,151.184,b15b,2458.43
2002-11-02,-67.79,151.184,b15b,2436.1
2002-11-03,-67.79,151.184,b15b,2412.31
2002-11-04,-67.79,151.184,b15b,2388.92
2002-11-05,-67.79,151.184,b15b,2371.56
2002-11-06,-67.79,151.184,b15b,2362.43
2002-11-07,-67.79,151.184,b15b,2348.2
2002-11-08,-67.79,151.184,b15b,2334.6
2002-11-09,-67.79,151.184,b15b,2325.55
2002-11-10,-67.79,151.184,b15b,2313.19
2002-11-11,-67.79,151.184,b15b,2297.7
2002-11-12,-67.79,151.184,b15b,2282.17
2002-11-13,-67.79,151.184,b15b,2257.98
2002-11-14,-67.79,151.184,b15b,2229.27
2002-11-15,-67.79,151.184,b15b,2203.9
2002-11-16,-67.79,151.184,b15b,2179.46
2002-11-17,-67.79,151.184,b15b,2155.44
2002-11-18,-67.79,151.184,b15b,2135.94
2002-11-19,-67.79,151.184,b15b,2114.55
2002-11-20,-67.79,151.184,b15b,2096.37
2002-11-21,-67.79,151.184,b15b,2077.9
2002-11-22,-67.79,151.184,b15b,2059.57
2002-11-23,-67.79,151.184,b15b,2037.55
2002-11-24,-67.79,151.184,b15b,2015.48
2002-11-25,-67.79,151.184,b15b,1993.27
2002-11-26,-67.79,151.184,b15b,1971.91
2002-11-27,-67.79,151.184,b15b,1949.34
2002-11-28,-67.79,151.184,b15b,1929.17
2002-11-29,-67.79,151.184,b15b,1914.26
2002-11-30,-67.79,151.184,b15b,1889.87
2002-12-01,-67.79,151.184,b15b,1865.53
2002-12-02,-67.79,151.184,b15b,1844.05
2002-12-03,-67.79,151.184,b15b,1822.48
2002-12-04,-67.79,151.184,b15b,1799.63
2002-12-05,-67.79,151.184,b15b,1779.15
2002-12-06,-67.79,151.184,b15b,1754.11
2002-12-07,-67.79,151.184,b15b,1730.66
2002-12-08,-67.79,151.184,b15b,1717.4
2002-12-09,-67.79,151.184,b15b,1709.4
2002-12-10,-67.79,151.184,b15b,1698.66
2002-12-11,-67.79,151.184,b15b,1688.8
2002-12-12,-67.79,151.184,b15b,1679.44
2002-12-13,-67.79,151.184,b15b,1670.82
2002-12-14,-67.79,151.184,b15b,1662.08
2002-12-15,-67.79,151.184,b15b,1652.43
2002-12-16,-67.79,151.184,b15b,1642.73
2002-12-17,-67.79,151.184,b15b,1634.51
2002-12-18,-67.79,151.184,b15b,1629.13
2002-12-19,-67.79,151.184,b15b,1625.43
2002-12-20,-67.79,151.184,b15b,1623.73
2002-12-21,-67.79,151.184,b15b,1620.9
2002-12-22,-67.79,151.184,b15b,1619.13
2002-12-23,-67.79,151.184,b15b,1620.46
2002-12-24,-67.79,151.184,b15b,1619.26
2002-12-25,-67.79,151.184,b15b,1627.17
2002-12-26,-67.79,151.184,b15b,1634.63
2002-12-27,-67.79,151.184,b15b,1642.23
2002-12-28,-67.79,151.184,b15b,1650.55
2002-12-29,-67.79,151.184,b15b,1659.69
2002-12-30,-67.79,151.184,b15b,1667.47
2002-12-31,-67.645,151.192,b15b,1677.79
2003-01-01,-67.659,151.192,b15b,1687.51
2003-01-02,-67.678,151.192,b15b,1695.63
2003-01-03,-67.698,151.192,b15b,1704.39
2003-01-04,-67.714,151.192,b15b,1713.03
2003-01-05,-67.72,151.192,b15b,1720.64
2003-01-06,-67.79,151.184,b15b,1728.17
2003-01-07,-67.79,151.184,b15b,1735.27
2003-01-08,-67.79,151.184,b15b,1742.93
2003-01-09,-67.79,151.184,b15b,1750.98
2003-01-10,-67.79,151.184,b15b,1760.11
2003-01-11,-67.79,151.184,b15b,1768.15
2003-01-12,-67.79,151.184,b15b,1777.72
2003-01-13,-67.79,151.184,b15b,1786.5
2003-01-14,-67.83,151.09,b15b,1794.16
2003-01-15,-67.83,151.09,b15b,1806.28
2003-01-16,-67.83,151.09,b15b,1818.17
2003-01-17,-67.83,151.09,b15b,1825.7
2003-01-18,-67.83,151.09,b15b,1832.79
2003-01-19,-67.665,151.145,b15b,1840.8
2003-01-20,-67.667,151.143,b15b,1849.24
2003-01-21,-67.671,151.14,b15b,1858.69
2003-01-22,-67.678,151.135,b15b,1867.09
2003-01-23,-67.686,151.13,b15b,1875.1
2003-01-24,-67.695,151.125,b15b,1881.84
2003-01-25,-67.705,151.121,b15b,1886.62
2003-01-26,-67.715,151.12,b15b,1894.23
2003-01-27,-67.728,151.121,b15b,1902.19
2003-01-28,-67.745,151.123,b15b,1916.28
2003-01-29,-67.764,151.127,b15b,1932.7
2003-01-30,-67.783,151.132,b15b,1950.06
2003-01-31,-67.766,151.083,b15b,1973.49
2003-02-01,-67.778,151.087,b15b,1998.69
2003-02-02,-67.782,151.091,b15b,2025.12
2003-02-03,-67.826,150.879,b15b,2052.69
2003-02-04,-67.826,150.879,b15b,2081.98
2003-02-05,-67.826,150.879,b15b,2117.05
2003-02-06,-67.826,150.879,b15b,2155.13
2003-02-07,-67.826,150.879,b15b,2195.87
2003-02-08,-67.826,150.879,b15b,2255.24
2003-02-09,-67.826,150.879,b15b,2285.24
2003-02-10,-67.826,150.879,b15b,2326.41
2003-02-11,-67.826,150.879,b15b,2361.42
2003-02-12,-67.826,150.879,b15b,2422.69
2003-02-13,-67.826,150.879,b15b,2500.47
2003-02-14,-67.826,150.879,b15b,2540.65
2003-02-15,-67.826,150.879,b15b,2605.01
2003-02-16,-67.738,151.089,b15b,2646.7
2003-02-17,-67.742,151.087,b15b,2712.47
2003-02-18,-67.753,151.08,b15b,2781.6
2003-02-19,-67.767,151.07,b15b,2850.16
2003-02-20,-67.783,151.059,b15b,2902.76
2003-02-21,-67.818,151.043,b15b,2950.55
2003-02-22,-67.828,151.036,b15b,2991.28
2003-02-23,-67.833,151.033,b15b,3023.13
2003-02-24,-67.865,150.866,b15b,3058.01
2003-02-25,-67.865,150.866,b15b,3088.59
2003-02-26,-67.865,150.866,b15b,3115.15
2003-02-27,-67.865,150.866,b15b,3140.01
2003-02-28,-67.865,150.866,b15b,3161.19
2003-03-01,-67.865,150.866,b15b,3179.49
2003-03-02,-67.865,150.866,b15b,3192.78
2003-03-03,-67.865,150.866,b15b,3202.77
2003-03-04,-67.865,150.866,b15b,3202.77
2003-03-05,-67.865,150.866,b15b,3204.91
2003-03-06,-67.865,150.866,b15b,3232.49
2003-03-07,-67.865,150.866,b15b,3223.37
2003-03-08,-67.865,150.866,b15b,3239.29
2003-03-09,-67.801,151.121,b15b,3206.12
2003-03-10,-67.759,151.187,b15b,3176.87
2003-03-11,-67.759,151.187,b15b,3187.37
2003-03-12,-67.759,151.187,b15b,3176.15
2003-03-13,-67.759,151.187,b15b,3167.82
2003-03-14,-67.759,151.187,b15b,3138.24
2003-03-15,-67.759,151.187,b15b,3118.34
2003-03-16,-67.759,151.187,b15b,3093.45
2003-03-17,-67.759,151.187,b15b,3085.29
2003-03-18,-67.759,151.187,b15b,3085.59
2003-03-19,-67.759,151.187,b15b,3088.38
2003-03-20,-67.759,151.187,b15b,3101.28
2003-03-21,-67.759,151.187,b15b,3112.21
2003-03-22,-67.759,151.187,b15b,3124.01
2003-03-23,-67.804,151.268,b15b,3139.99
2003-03-24,-67.759,151.187,b15b,3143.91
2003-03-25,-67.759,151.187,b15b,3153.59
2003-03-26,-67.759,151.187,b15b,3174.8
2003-03-27,-67.759,151.187,b15b,3184.86
2003-03-28,-67.759,151.187,b15b,3191.82
2003-03-29,-67.759,151.187,b15b,3208.22
2003-03-30,-67.759,151.187,b15b,3202.11
2003-03-31,-67.759,151.187,b15b,3209.23
2003-04-01,-67.759,151.187,b15b,3229.32
2003-04-02,-67.759,151.187,b15b,3230.33
2003-04-03,-67.759,151.187,b15b,3264.8
2003-04-04,-67.759,151.187,b15b,3280.37
2003-04-05,-67.759,151.187,b15b,3329.37
2003-04-06,-67.804,151.268,b15b,3361.28
2003-04-07,-67.759,151.187,b15b,3417.18
2003-04-08,-67.759,151.187,b15b,3441.05
2003-04-09,-67.759,151.187,b15b,3461.2
2003-04-10,-67.759,151.187,b15b,3486.24
2003-04-11,-67.759,151.187,b15b,3500.32
2003-04-12,-67.759,151.187,b15b,3511.03
2003-04-13,-67.759,151.187,b15b,3529.9
2003-04-14,-67.759,151.187,b15b,3543.4
2003-04-15,-67.759,151.187,b15b,3545.82
2003-04-16,-67.759,151.187,b15b,3538.22
2003-04-17,-67.759,151.187,b15b,3527.73
2003-04-18,-67.759,151.187,b15b,3529.63
2003-04-19,-67.759,151.187,b15b,3528.01
2003-04-20,-67.754,151.293,b15b,3515.76
2003-04-21,-67.756,151.293,b15b,3515.18
2003-04-22,-67.759,151.293,b15b,3516.53
2003-04-23,-67.764,151.293,b15b,3511.03
2003-04-24,-67.766,151.258,b15b,3508.19
2003-04-25,-67.769,151.258,b15b,3491.33
2003-04-26,-67.772,151.258,b15b,3485.73
2003-04-27,-67.773,151.258,b15b,3485.14
2003-04-28,-67.79,151.374,b15b,3467.74
2003-04-29,-67.79,151.374,b15b,3447.99
2003-04-30,-67.79,151.374,b15b,3384.44
2003-05-01,-67.79,151.374,b15b,3335.72
2003-05-02,-67.79,151.374,b15b,3281.56
2003-05-03,-67.838,151.386,b15b,3249.74
2003-05-04,-67.838,151.386,b15b,3205.36
2003-05-05,-67.809,151.442,b15b,3162.21
2003-05-06,-67.809,151.442,b15b,3124.12
2003-05-07,-67.809,151.442,b15b,3084.73
2003-05-08,-67.809,151.442,b15b,3031.81
2003-05-09,-67.809,151.442,b15b,2979.9
2003-05-10,-67.809,151.442,b15b,2933.79
2003-05-11,-67.806,151.428,b15b,2892.29
2003-05-12,-67.799,151.428,b15b,2847.66
2003-05-13,-67.78,151.428,b15b,2794.5
2003-05-14,-67.754,151.428,b15b,2741.34
